account,item_id,sku,title,status,match_pct,mobile_words,visible_words,mobile_words_missing_from_visible,mobile_text,visible_text
dows,127389932534,,Kidplokio Light Up 10 Inch Flying Disc Kids Outdoor Summer Toy - Orange,OK,100.0,86,178,,"Promote exercise during playtime with the Kidplokio Light Up Flying Disc! This classic kids' toy is great for encouraging kids to run around and get some exercise while having fun outdoors with their friends. The disc has a 10"" diameter and is easy for kids of all ages to play with. It comes with th",Deals Only Our Store About Us Contact Us Product Details MPN: KPKO-YG50SGRNORG UPC: 810058485427 Features: CLASSIC OUTDOOR TOY - Flying Disc is Universally Loved by Children and Adults - Add some Fun Competition to Your Next Outdoor Party DURABLE CONSTRUCTION - Made of High Quality Plastic | Great f
dows,127389838911,,3.5 Inch Tailoring Straight Sharp Tip Scissors Stainless Steel Stork Craft,OK,100.0,56,89,,"The 3.5 inch Tailor's Stork Scissors are a great addition to any hobbyist's tool collection. These scissors are designed with straight blades and a super sharp tip, perfect for embroidering, sewing and cutting fabric. Each pair of scissors is stainless steel and constructed in Pakistan. They even ha","Deals Only Our Store About Us Contact Us Product Details MPN: SSSS-1-900 UPC: 787263701775 Features: Sharp Tip Stork Style Scissors Designed for Cutting Fabric, Sewing and Embroidery Straight Blades Stainless Steel Made in Pakistan Stainless Steel Tailors Stork Craft Scissors Straight Sharp Tip, 3.5"
dows,126335800057,,Universal Camping Steel Tent Stakes Heavy Duty Replacement Pegs,OK,100.0,69,210,,"Before you pack your camping gear for your next outdoor adventure, be sure to grab a handful of the ASR Outdoor Glow in the Dark Universal Heavy Duty Twisted Metal PVC Camping Gear Canopy Tent Stakes. Easy to install, durable, versatile and easy to spot at night or in low light conditions due to the","Deals Only Our Store About Us Contact Us Product Details MPN: 81795 UPC: 746448557088 Features: CAMPING GEAR ESSENTIAL: The ASR Outdoor camping tent stakes are an essential item to pack with your camping gear; the tent stakes feature sharp square-pointed tips, twisted metal body design, large heavy-"
dows,236345069158,,ToolTreaux Chrome Vanadium Steel Security Bit Set Magnetic Extension Holder 33pc,OK,100.0,86,187,,"You never know when you’ll need to fix an appliance, electronic device, or automobile. With the ToolTreaux 33pc CRV Steel Security Bit Set, you can save hundreds if not thousands of dollars by fixing your own items like sewing machines, electronics, coffee machines, cars and trucks, and more! Our se","Deals Only Our Store About Us Contact Us Product Details MPN: 33CRVBS UPC: 878342393803 Features: DURABLE CONSTRUCTION – The ToolTreaux 33pc bits are constructed of strong tamperproof chrome vanadium steel, ensuring portability, durability, and flexibility for long service life. EXTERNAL HEX DRIVE –"
dows,127877523832,,"Beille 100% Cotton Kitchen Dish Cloths, Machine Washable Reusable Towels, 10pk",OK,100.0,68,202,,"Beille’s 10 Pack Cotton Kitchen Dish Cloth Set includes reusable dish cloths designed for everyday kitchen cleaning, drying, and wiping tasks. Made from soft, absorbent 100% cotton, these cloths are suitable for dishes, countertops, sinks, glassware, and small spills. The assorted blue patterns add ","Deals Only Our Store Contact Us Beille 100% Cotton Kitchen Dish Cloths, Machine Washable Reusable Towels, 10pk Refresh your everyday kitchen routine with Beille’s 10 Pack 100% Cotton Kitchen Dish Cloth Set, a practical and stylish assortment designed for daily cleaning, drying, wiping and food or me"
dows,365879950575,,ASR Outdoor Waterproof Paper Pocket Travel Spiral Notebook Field Notepad Journal,OK,100.0,86,184,,"If inclement weather hits, whether you’re camping, responding to an emergency situation, boating or preparing a survival kit. the ASR Outdoor Waterproof Paper Pocket Spiral Notebook Travel Journal Field Notes Notepad is ready to weather the elements with you. Measuring 3 x 5 inches, the notepad incl","Deals Only Our Store About Us Contact Us Product Details MPN: ASROWPNB UPC: 810058484512 Features: WATERPROOF & WEATHERPROOF NOTEBOOK: Measuring 3 x 5 inches, the notepad includes 50 white lined pages, a waterproof cover, top bound secure spiral, green ruler for measuring inches or millimeters and a"
dows,364839375985,,Productive Fitness Fighthrough Series Work Out Poster Laminated (6 Styles),OK,100.0,65,102,,"Get in shape with the new Fighthrough Series Fitness Ball Poster from Productive Fitness! This laminated poster contains 20 of the most effective exercises you can do with your fitness ball, with easy to follow instructions and clear start/finish positions. You'll be able to get a whole body workout","Deals Only Our Store About Us Contact Us Product Details MPN: PFFTS-FB UPC: 656725039841 Features: Productive Fitness Fighthrough Series Poster - Laminated Dimensions: 18"" x 24"" Contains 20 Fitness Ball Exercises for a Whole Body Workout Created w/ Fitness Experts All Models Featured Are Certified T"
dows,127389932550,,ASR Outdoor Bike Safety Flashlight and Red LED Flasher 2pc,OK,100.0,70,106,,Ever find yourself riding your bike at night and worrying about your visibility? This ASR Outdoor 3 LED Safety Tail Light Flasher and Bicycle Flashlight Mount will ensure that you'll be seen by other bikers and vehicles. This bike safety set features a tail light flasher with 3 super bright red LED ,Deals Only Our Store About Us Contact Us Product Details MPN: BLA2122 UPC: 793751051185 Features: Bicycle Safety Light Set with Attachments 2pc Bright Red LED 3 Bulb Tail Light Flasher with Attachment 1 Watt Flashlight with Rotating Handle Bar Attachment lights up dark routes Ideal for daily commute
dows,236345056439,,GEAR AID Suede Nubuck Fabric Shoe Care Kit Waterproof breathable Footwear 2-Pack,OK,100.0,80,129,,"The Revivex Suede, Nubuck and Fabric Boot and Shoe Care Kit is all you need to clean and protect suede, nubuck, canvas and waterproof-breathable shoes including GORE-TEX® boots. The complete Deluxe Kit includes suede cleaner, a water protectant repellent spray, a stiff brush to remove dirt, and an e","Deals Only Our Store About Us Contact Us Product Details MPN: 36670 UPC: 021563366709 Features: Clean and apply this suede protector spray on suede, nubuck, and fabric boots and shoes; keep footwear looking like new with the Revivex Suede and Fabric Boot Care Kit PFAS-free with zero fluorocarbons, t"
dows,236345137158,,ASR Outdoor 15 Piece Gun Cleaning Brush And Pick Set With Cleaning Patches,OK,100.0,75,117,,"Keep your firearms clean and running at peak performance with this ASR Outdoor 5 Piece Gun Cleaning Brush And Pick Set! This set comes with an assortment of cleaning tools, including: 3 double-sided brushes and 2 double-sided picks. One side is large for surface scrubbing, and the other is small for","Deals Only Our Store About Us Contact Us Product Details MPN: 15PCGUNKITWPATCHES UPC: 855569007140 Features: BRUSHES: Set Has Brass, Copper, And Nylon Brushes | For Cleaning All Kinds Of Stubborn Areas PICKS: Includes Two Picks To Help Get Into Small Cracks And Crevices | Get All The Dirt And Grime "
dows,126113669997,,6pc Universal Tool Heavy Duty Leather Hollow Punch Set,OK,100.0,86,121,,"The 6pc Hollow Punch Set is ideal for leather working and for making clean holes in tough materials such as gaskets, leather, plastic, rubber and vinyl. It's great for all sorts of craft projects. Each unit is 3.5"" in length, constructed from heavy duty stainless steel, and has a knurled body for a ","Deals Only Our Store About Us Contact Us Product Details MPN: LP-6-416 UPC: 144212198350 Features: Knurled Bodies for Secure Grip Length: 3.5"" (6) Hollow Punches: 1/8"", 5/32"", 3/16"", 7/32"", ¼"", 5/16"" Precision Cutting Edges Color: Silver 6pc Universal Heavy Duty Leather Hollow Punch Set MSRP 39.99 T"
dows,126240080796,,ASR Outdoor Green 10 Inch Gold Mining Pan for Gold Prospecting 2 Riffle Types,OK,100.0,85,189,,Trap gold while gold prospecting with the ASR Outdoor Dual Riffle Gold Pan for Gold Prospecting Gravity Trap. This lightweight but super tough pan is a top quality gold-getter and will hold up to years of gold prospecting! Featuring two riffle types cut into the sidewalls of the pan helping to catch,"Deals Only Our Store About Us Contact Us Product Details MPN: ASRGP-10GR9 UPC: 143218537804 Features: DUAL RIFFLE GOLD PAN - Gold Pan incorporates both deep and shallow riffle side wall, allowing better separation of gold from other heavy minerals HIGH QUALITY FABRICATION - Molded from one piece hig"
dows,124443107633,,(6 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15 Inch,OK,100.0,57,162,,"Tired of your old useless cutting boards? Try this new flexible cutting board! Great surface for cutting and preparing fish, carving meat, slicing fruits and vegetables, and it protects your countertops during food preparation. Best of all its dishwasher safe! This universal cutting board can also b",Deals Only Our Store Contact About Giveaway Product Benefits Size: 12 inch x 15 inch Thickness: .5mm Material: PP Plastic Dishwasher Safe Hole for Hanging Item Details Includes: (6) Cutting Boards Condition: New Brand: Universal (6 Pack) Thin Clear Flexible Plastic Kitchen Cutting Board 12 Inch x 15
dows,127389857832,,TychoTyke Kids Light Up 10 Inch Flying Disc Outdoor Fun Picnic Park Toys Orange,OK,100.0,86,178,,"Promote exercise during playtime with the TychoTyke Light Up Flying Disc! This classic kids' toy is great for encouraging kids to run around and get some exercise while having fun outdoors with their friends. The disc has a 10"" diameter and is easy for kids of all ages to play with. It comes with th",Deals Only Our Store About Us Contact Us Product Details MPN: TTFDORG10 UPC: 060886081364 Features: CLASSIC OUTDOOR TOY - Flying Disc is Universally Loved by Children and Adults - Add some Fun Competition to Your Next Outdoor Party DURABLE CONSTRUCTION - Made of High Quality Plastic | Great for Play
dows,236345031449,,Nickelodeon Paw Patrol 11pc Stationery Set Kids School Supplies Pen Pencil Paper,OK,100.0,74,175,,"This Paw Patrol 11 Piece Stationery Set for kids features a fun eye-catching design, complete with various Paw Patrol characters including Chase, Marshall and Skye! This stationery set includes spiral notebooks, markers and a pencil, a folder, a pencil case, a ruler, eraser and more, all starring yo","Deals Only Our Store About Us Contact Us Product Details MPN: PPTP533017BLU UPC: 191537127565 Features: 11PC PAW PATROL SATIONERY SET FOR KIDS: This Paw Patrol 11pc Stationery Set for kids features a graphic and eye catching design, staring your little ones favorite Paw Patrol characters like Chase,"
dows,236345031419,,Fire Starter Camping Survival Magnesium Pocket Flint Grip Handle,OK,100.0,78,119,,"Ideal for emergency situations and teaching valuable fire making skills alike, this magnesium fire starter is a must-have for your camping and emergency supplies. This fire starter is perfect for campers and a great addition to survival kits. It is easy to use as well. Simply shave a small quantity ","Deals Only Our Store About Us Contact Us Product Details MPN: FS374 UPC: 720592539206 Features: Fire starter camping survival magnesium pocket flint This is the perfect compact and lightweight fire starter for camping, emergency kits and more Great for camping, fishing, hiking, emergency Kits, or yo"
dows,126464661439,,"4 Pack 14"" Inch Riffled Green Gold Panning Pan Mining Dredging Sluice Tool",OK,100.0,54,96,,"Used for prospecting and testing of deposits of heavy minerals. The Professional Gold Pan features riffled traps to catch your gold as the lighter material flows out of the pan, a wide textured bottom for efficient separation of your remaining black sands and deep green color to highlight even fine ","Deals Only Our Store About Us Contact Us Product Details MPN: BB08 UPC: 677219296809 Features: Riffled Traps to Collect Minerals Material: High Impact Flexible Plastic Color: Green Diameter: 14"" Depth: 2"" Set of 4 Gold Pan Gravity Trap Miner Prospecting Panning Sluice Tool - Green 14"" MSRP 39.99 Use"
dows,365879935293,,Ergonomic Home Garden Trowel Digging Hand Shovel Planting Outdoor Tool - 11 inch,OK,100.0,63,101,,"The hand trowel is made with tough plastic which makes it not only strong and durable, but also lightweight and easy to handle. Each trowel features a 4 inch measuring scale on the scoop so you can control the depth of your digging. Its rubberized thumb grip handle will ensure unmatched comfort and ","Deals Only Our Store About Us Contact Us Product Details MPN: NPT288 UPC: 706569066203 Features: 4"" Measuring Scale Rubberized Thumb Grip on Handle Hang Up Hole on Handle Color: Black/Orange Ergonomic Home Garden Trowel Digging Hand Shovel Planting Outdoor Tool - 11 inch MSRP 12.99 The hand trowel i"
dows,364825735402,,"ASR Outdoor 1/4"" Classifier Screen Set with 10L Collapsible Bucket Gold Panning",OK,100.0,79,260,,"Whether you're new to gold panning or are an experienced gold prospector, you know how important it is to be able to successfully and efficiently classify your raw material down to usable paydirt, either for panning or to run through a sluice box to find gold nuggets, gems or other. The ASR Outdoor ","Deals Only Our Store About Us Contact Us Product Details MPN: L015SB6PG14 UPC: 810058489227 Features: 10L COLLAPSIBLE BUCKET WITH STAND: Space saving, compact and an incredibly useful tool to include with your gold prospecting equipment; the collapsible bucket is a lightweight alternative to a tradi"
