priority,item_id,title,category_id,category_path,schema_aspects,present,missing_required,missing_recommended,missing_required_names,missing_recommended_names
4,127389878187,"ASR Outdoor 12 Pack Slow Burning Water Resistant Tinder Sticks",166126,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Fire Starters",17,13,0,4,,"Number in Pack; Suitable For; Unit Quantity; Unit Type"
4,127389878229,"Gear Aid Tactical Op Drops Anti-Fog and Lens Cleaning System .25 oz",27362,"Sporting Goods|Camping & Hiking|Clothing|Other Camping, Hiking Clothing",8,4,0,4,,"Gender; California Prop 65 Warning; Unit Quantity; Unit Type"
4,127389932534,"Kidplokio Light Up 10 Inch Flying Disc Kids Outdoor Summer Toy - Orange",19017,"Toys & Hobbies|Outdoor Toys & Structures|Balls, Flying Discs & Boomerangs",10,6,0,4,,"Character Family; Age Level; Recommended Age Range; Vintage"
4,127389932555,"Mattel Hot Wheels Felt Mega Mat with Toy Car Kids Road Playset Playroom Rug",776,"Toys & Hobbies|Slot Cars|Other Slot Cars",10,6,0,4,,"Type; Age Level; Ages; Vintage"
4,127389932558,"8pc Basic Pottery Kit Clay Molding Hobby Arts and Craft Tool Set for Beginners",116496,"Crafts|Sculpting, Molding & Ceramics|Ceramics & Pottery|Pottery Tools & Sets",10,6,0,4,,"Suitable For; Handmade; Unit Quantity; Unit Type"
4,127389932559,"Kidplokio Touch Pad Cash Register for Kids Pretend Play Toy Money Microphone Red",145931,"Toys & Hobbies|Educational|Alphabet & Language|Blocks, Tiles & Mats",9,5,0,4,,"Character Family; Age Level; Recommended Age Range; Vintage"
4,127389932570,"ASR Outdoor 8"" Woodsmen Folding Pocket Knife Wood Handle Camping Gear Carving",48818,"Collectibles|Knives, Swords & Blades|Collectible Folding Knives|Modern Folding Knives|Factory Manufactured",19,15,0,4,,"Product Line; Lock Type; Tools; Blade Range"
4,127389932580,"Sunny Day Girls Faux Hair Extension Clip and Style with Snap Barrettes Gift Set",19172,"Toys & Hobbies|Preschool Toys & Pretend Play|Dress-Up, Costumes",9,5,0,4,,"Character Family; Age Level; Recommended Age Range; Vintage"
4,127389932585,"ToolTreaux Carbon Steel Punch Set Leather Working Tools, 6pc",28133,"Crafts|Leathercrafts|Leathercraft Tools|Other Leather Tools",9,5,0,4,,"Unit of Sale; Handmade; Unit Quantity; Unit Type"
4,127389932586,"Medical Lightweight Diagnostic Non Chill Single Head Stethoscope 30in Universal",183080,"Crafts|Art Supplies|Collage Supplies",8,4,0,4,,"Theme; Handmade; Unit Quantity; Unit Type"
4,127389969220,"Bald Eagle Dagger 3pc American Flag Knife Collector Set",73522,"Collectibles|Knives, Swords & Blades|Collectible Fixed Blade Knives|Modern Fixed Blade|Factory Manufactured",15,11,0,4,,"Handle Material; Blade Edge; Original/Reproduction; Dexterity"
4,127663835500,"ToolTreaux 18 Karat Gold Testing Kit Acid Solution, Stone Neutralizer Combo",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,8,0,4,,"Seller Warranty; MPN; Unit Quantity; Unit Type"
4,127663835501,"ToolTreaux Platinum Testing Kit Acid Solution, Stone Neutralizer Combo",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,8,0,4,,"Seller Warranty; MPN; Unit Quantity; Unit Type"
4,127663835511,"ToolTreaux Silver Quality Testing Kit Acid Solution, Stone Neutralizer Combo",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,8,0,4,,"Seller Warranty; MPN; Unit Quantity; Unit Type"
4,127706888901,"ToolTreaux Testing Kit  Acid Solution, Stone, Neutralizer and Scale (7 Styles)",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,8,0,4,,"Material; Country of Origin; Seller Warranty; MPN"
4,127850350544,"ToolTreaux 8.5 Inch Heavy Duty Scissors with Stainless Steel Blades NonSlip Grip",122938,"Home & Garden|Kitchen, Dining & Bar|Flatware, Knives & Cutlery|Scissors & Shears",19,15,0,4,,"Set Includes; Blade Length; Manufacturer Warranty; Making Method"
4,233743981170,"Unisex Razor Comb Home Hair Cut Thinning Feathering Trimming with 6 Extra Blades",101915,"Health & Beauty|Salon & Spa Equipment|Scissors & Shears",17,13,0,4,,"Manufacturer Warranty; Shape; Unit Quantity; Unit Type"
4,235188782222,"Ultraviolet UV Theft Detection Pen Invisible Ink Security Marker 3 Colors",28109,"Crafts|Art Supplies|Drawing & Lettering Supplies|Art Pens & Markers",11,7,0,4,,"Type; Handmade; Unit Quantity; Unit Type"
4,235238649186,"ToolTreaux Silver Testing Kit with Testing Stone, Silver Testing 3pc",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,8,0,4,,"Set Includes; Seller Warranty; Unit Quantity; Unit Type"
4,235557930766,"Licensed Kids Cartoon 4pc Cute Sticker Sheets Stationery Set (Many Characters)",34002,"Crafts|Scrapbooking & Paper Crafts|Scrapbooking|Scrapbooking Embellishments|Scrapbooking Stickers",10,6,0,4,,"Color; Handmade; Unit Quantity; Unit Type"
4,235571605042,"3 Piece Professional ASR Tactical Black Stainless Steel Throwing Knife Set",73522,"Collectibles|Knives, Swords & Blades|Collectible Fixed Blade Knives|Modern Fixed Blade|Factory Manufactured",15,11,0,4,,"Handle Material; Blade Edge; Original/Reproduction; Dexterity"
4,236344962443,"Hand Warmers 10 Hour Protection Heat Pads for Outdoor Activities",159183,"Sporting Goods|Winter Sports|Skiing, Snowboarding & Snowshoeing|Accessories|Hand & Foot Warmers",15,11,0,4,,"Sport/Activity; Manufacturer Warranty; Unit Quantity; Unit Type"
4,236344962452,"ASR Outdoor Ninja Throwing Knives American Flag Bald Eagle Design 6.5 Inch",73522,"Collectibles|Knives, Swords & Blades|Collectible Fixed Blade Knives|Modern Fixed Blade|Factory Manufactured",15,11,0,4,,"Handle Material; Blade Edge; Original/Reproduction; Dexterity"
4,236344962469,"Universal Tool Acid Brush Set 6 Inch Metal Handle for Acid Glue Paste 12pc Set",183161,"Crafts|Home Arts & Crafts|Woodworking|Other Woodworking Supplies",8,4,0,4,,"Type; Wood Type; Unit Quantity; Unit Type"
4,236344962474,"Heininger 4016 HitchMate Cargo Stabilizer Bar for Full-Size Trucks",177849,"Sporting Goods|Cycling|Car & Truck Racks",16,12,0,4,,"Mounting Type; Manufacturer Warranty; Unit Quantity; Unit Type"
4,236345031394,"6PC Complete Hook and Pick Precision Automotive Tool Set Puller Removers",303,"Home & Garden|Tools & Workshop Equipment|Hand Tools|Other Hand Tools",17,13,0,4,,"Manufacturer Warranty; Item Diameter; Unit Quantity; Unit Type"
4,236345031407,"ASR Outdoor 27"" Compact Aluminum Sluice Box with Flared Mouth Gold Prospecting",14955,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detectors",10,6,0,4,,"Type; Intended Use; Unit Quantity; Unit Type"
4,236345031415,"ToolTreaux Stainless Steel Wax Carver Spatula Tip Pick Crafting Tool Kit",183319,"Crafts|Sculpting, Molding & Ceramics|Other Sculpting Supplies",7,3,0,4,,"Handmade; MPN; Unit Quantity; Unit Type"
4,236345031420,"Kidplokio RC Remote Control Brown T Rex Dinosaur Toys with LED Lights, Sounds,",84912,"Toys & Hobbies|Radio Control & Control Line|Remote-Controlled Toys",11,7,0,4,,"Toy Type; Age Range; Age Level; Vintage"
4,236345031423,"Aquamira Grn Line Series 3 Frontier Replacement Filter Water Treatment 50 Gallon",181407,"Sporting Goods|Camping & Hiking|Water Bottles & Hydration|Portable Water Filters",14,10,0,4,,"Unit Type; Filter Life; Filtration Technology; Unit Quantity"
4,236345031424,"3pc American Flag and Bald Eagle 13 inchFixed Blade Hunting Knife Collector Set",73522,"Collectibles|Knives, Swords & Blades|Collectible Fixed Blade Knives|Modern Fixed Blade|Factory Manufactured",15,11,0,4,,"Handle Material; Blade Edge; Original/Reproduction; Dexterity"
4,236345031425,"Universal Hobby Mini Bead Crimping Pliers Carbon Steel Jewelry Making Tool",134765,"Crafts|Beads & Jewelry Making|Beading & Jewelry Making Tools|Jewelry Pliers & Shears",9,5,0,4,,"Type; Handmade; Unit Quantity; Unit Type"
4,236345031435,"UV Spy Pen Invisible Ink Security Marker Blue and UV LED Flashlight",28109,"Crafts|Art Supplies|Drawing & Lettering Supplies|Art Pens & Markers",11,7,0,4,,"Type; Handmade; Unit Quantity; Unit Type"
4,236345031445,"Gear Aid UV Cure AquaSeal for Camping Outdoor In Field Repair Adhesive - .25oz",27362,"Sporting Goods|Camping & Hiking|Clothing|Other Camping, Hiking Clothing",8,4,0,4,,"Gender; California Prop 65 Warning; Unit Quantity; Unit Type"
4,236345031468,"ASR Tactical Trip Wire Perimeter Cotter Pin for Alarm Signal Device (Pin Only)",183936,"Business & Industrial|Fasteners & Hardware|Fastening Pins|Hairpin & Straight Cotter Pins",16,12,0,4,,"System of Measurement; Item Diameter; Grade; MPN"
4,236345031479,"Hitchmate Cargo Stabilizer Bar for Truck Automotive Exterior Accessories - Small",177849,"Sporting Goods|Cycling|Car & Truck Racks",16,12,0,4,,"Mounting Type; Manufacturer Warranty; Unit Quantity; Unit Type"
4,236345056395,"ToolTreaux 10 Watt Mini Glue Gun and Hot Glue Sticks Crafting Supplies Kit, 15pc",183124,"Crafts|Multi-Purpose Craft Supplies|Adhesives & Tape|Glue Guns & Sticks",8,4,0,4,,"Type; Handmade; Unit Quantity; Unit Type"
4,236345056416,"2-Pack Kids LIGHT-UP Action Jackson Space Ranger Toy Gun for Boys, Ages 3 up",158749,"Toys & Hobbies|Outdoor Toys & Structures|Dart Guns & Soft Darts",9,5,0,4,,"Product Line; Character Family; Age Level; Recommended Age Range"
4,236345069140,"Productive Fitness Exercise Poster Series - Muscle Diagrams Male Laminated",13362,"Sporting Goods|Fitness, Running & Yoga|Other Fitness, Running & Yoga",10,6,0,4,,"Performance/Activity; Type; Unit Quantity; Unit Type"
4,236345069166,"Double Ended Steel Pick Set with Grooved Grip Metal Working Pottery Craft Tools",116496,"Crafts|Sculpting, Molding & Ceramics|Ceramics & Pottery|Pottery Tools & Sets",10,6,0,4,,"Suitable For; Handmade; Unit Quantity; Unit Type"
4,236345069178,"Light Up Dancing Dino RC T-Rex Dinosaur Predator With Radio Control - Brown",84912,"Toys & Hobbies|Radio Control & Control Line|Remote-Controlled Toys",11,7,0,4,,"Toy Type; Age Range; Age Level; Vintage"
4,236345069182,"Universal Tool Chefs Kitchen Knife Sharpener 12 Inch T13 Steel Rod",116005,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Sharpeners",12,8,0,4,,"Type; Making Method; Unit Quantity; Unit Type"
4,236345069185,"ASR Outdoor 32 dB Noise Reduction Rated Safety Ear Plugs (10 Pairs) Protect Ears",180940,"Health & Beauty|Health Care|Ear Care|Ear Plugs",16,12,0,4,,"Suitable For; Unit Quantity; Expiration Date; Unit Type"
4,236345137162,"Universal Tool Compact Eye Glasses Repair Kit in Case Fixing Vision Care",116183,"Health & Beauty|Vision Care|Eyeglass Cases & Storage",20,16,0,4,,"Personalize; Personalized; California Prop 65 Warning; Personalization Instructions"
4,236345137175,"Kidplokio RC Remote Control Green T Rex Dinosaur Toys with LED Lights, Sounds,",84912,"Toys & Hobbies|Radio Control & Control Line|Remote-Controlled Toys",11,7,0,4,,"Toy Type; Age Range; Age Level; Vintage"
4,236345137194,"Kidplokio Fire Truck Firefighter Rescue Toy Pull Back Cars, Red, Boys Ages 3+",19074,"Toys & Hobbies|Electronic, Battery & Wind-Up|Friction|1970-Now",10,6,0,4,,"Theme; Character Family; Age Level; Recommended Age Range"
4,236345137210,"Dino Control Jurassic Rex RC Dinosaur Predator With Lights and Sounds - Green",84912,"Toys & Hobbies|Radio Control & Control Line|Remote-Controlled Toys",11,7,0,4,,"Toy Type; Age Range; Age Level; Vintage"
4,236345137220,"TychoTyke Toss and Catch Self Stick Paddle Game Set Orange",19017,"Toys & Hobbies|Outdoor Toys & Structures|Balls, Flying Discs & Boomerangs",10,6,0,4,,"Character Family; Age Level; Recommended Age Range; Vintage"
4,236616299901,"ToolTreaux 10 Karat Gold Testing Kit Acid Solution, Stone Neutralizer Combo",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,8,0,4,,"Seller Warranty; MPN; Unit Quantity; Unit Type"
4,236616368959,"ToolTreaux 22 Karat Gold Testing Kit Acid Solution, Stone Neutralizer Combo",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,8,0,4,,"Seller Warranty; MPN; Unit Quantity; Unit Type"
4,236616368960,"ToolTreaux Silver Grade Testing Kit Acid Solution, Stone Neutralizer Combo",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,8,0,4,,"Seller Warranty; MPN; Unit Quantity; Unit Type"
4,364909875631,"ASR Outdoor 360 Degree Standard Plug-in UV Light Bug Zapper Metal Hanging Hook",181040,"Home & Garden|Yard, Garden & Outdoor Living|Weed & Pest Control|Insect & Grub Control|Insect Zappers",24,20,0,4,,"Power; Cable Length; Unit Quantity; Unit Type"
4,365879832397,"ToolTreaux Ice Scraper with Fleece Lined Waterproof Glove Car Accessories, Black",21231,"Sporting Goods|Winter Sports|Skiing, Snowboarding & Snowshoeing|Accessories|Racks & Carriers",16,12,0,4,,"Mounting Type; Manufacturer Warranty; Unit Quantity; Unit Type"
4,365879907934,"Kidplokio Blue Jumbo Shopping Cart Pretend Playset Play Food Kids Ages 3 and Up",19181,"Toys & Hobbies|Preschool Toys & Pretend Play|Other Preschool & Pretend Play",10,6,0,4,,"Age Level; Recommended Age Range; Type; Vintage"
4,365879907954,"Universal Safety Disposable Vest High Visibility One Size Fits Most Orange",183080,"Crafts|Art Supplies|Collage Supplies",8,4,0,4,,"Theme; Handmade; Unit Quantity; Unit Type"
4,365879907959,"Universal Tool Pocket Keychain Diamond Knife and Grit Scissor Sharpener",43220,"Collectibles|Knives, Swords & Blades|Blade Parts, Supplies & Accs|Blade Sharpeners & Stones",10,6,0,4,,"Handle Material; Original/Reproduction; Tang; Dexterity"
4,365879907979,"Universal Tool Graphite Crucible for Melting Gold Silver Metals (Many Sizes)",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,8,0,4,,"Set Includes; MPN; Unit Quantity; Unit Type"
4,365879907987,"2pk UV Spy Pen Invisible Ink Marker Security Pen Novelty Gadgets (Green Blue)",28109,"Crafts|Art Supplies|Drawing & Lettering Supplies|Art Pens & Markers",11,7,0,4,,"Type; Handmade; Unit Quantity; Unit Type"
4,365879908004,"Colortivity Bible Fun Coloring Book with Activities for Kids 96pg 2pk Assorted",11735,"Toys & Hobbies|Educational|Music & Art",9,5,0,4,,"Character Family; Age Level; Recommended Age Range; Vintage"
4,365879908015,"Marvel Spiderman 200pc Sticker Book 4 Sheets Puffy Stickers Boys Ages 3 and Up",34002,"Crafts|Scrapbooking & Paper Crafts|Scrapbooking|Scrapbooking Embellishments|Scrapbooking Stickers",10,6,0,4,,"Theme; Handmade; Unit Quantity; Unit Type"
4,365879935275,"Disney Princess Girls Hair Accessories Backpack with Comb Mirror Hair Ponies",19172,"Toys & Hobbies|Preschool Toys & Pretend Play|Dress-Up, Costumes",9,5,0,4,,"Character Family; Age Level; Recommended Age Range; Vintage"
4,365879935276,"KidPlay Toys Pretend Cash Register with Play Money and Groceries",19181,"Toys & Hobbies|Preschool Toys & Pretend Play|Other Preschool & Pretend Play",10,6,0,4,,"Age Level; Recommended Age Range; Type; Vintage"
4,365879935286,"Hanging Strips Self Adhesive Hook and Loop 40 inch Decor Fastener - White",37635,"Baby|Nursery Décor|Wall Décor|Wall Hangings",11,7,0,4,,"Theme; Personalize; Character Family; Personalization Instructions"
4,365879950544,"GEAR AID Dual Snap Bar Repair Buckle for Dry Bags and Backpacks 1 Inch Webbing",27362,"Sporting Goods|Camping & Hiking|Clothing|Other Camping, Hiking Clothing",8,4,0,4,,"Gender; California Prop 65 Warning; Unit Quantity; Unit Type"
4,365879950558,"ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle",73522,"Collectibles|Knives, Swords & Blades|Collectible Fixed Blade Knives|Modern Fixed Blade|Factory Manufactured",15,11,0,4,,"Handle Material; Blade Edge; Original/Reproduction; Dexterity"
4,365879950565,"ToolTreaux Basic Pottery Tools Modeling Clay Arts and Crafts Supplies Set - 8pc",116496,"Crafts|Sculpting, Molding & Ceramics|Ceramics & Pottery|Pottery Tools & Sets",10,6,0,4,,"Suitable For; Handmade; Unit Quantity; Unit Type"
4,365879950570,"Disney Frozen 2 Kids Wooden Pencils with Erasers Childrens School Supplies 6pk",102953,"Home & Garden|School Supplies|Pens & Pencils",13,9,0,4,,"Theme; Pattern; Unit Quantity; Unit Type"
4,365879996341,"ASR Outdoor Slow Burn Tinder Sticks Waterproof Firestarter Set for Camping 12pk",166126,"Sporting Goods|Camping & Hiking|Outdoor Survival Gear|Fire Starters",17,13,0,4,,"Number in Pack; Suitable For; Unit Quantity; Unit Type"
4,365879996379,"Double Ended Stainless Steel Spatula",185171,"Business & Industrial|Healthcare, Lab & Dental|Handpieces & Instruments|Other Handpieces & Instruments",9,5,0,4,,"Intended Use/Discipline; Expiration Date; Unit Quantity; Unit Type"
4,365879996391,"Universal Tool 30ft Roll Gray Duct Tape 2 Inch Wide High Quality Adhesive Gear",183125,"Crafts|Multi-Purpose Craft Supplies|Adhesives & Tape|Other Adhesives & Tape",8,4,0,4,,"Type; Handmade; Unit Quantity; Unit Type"
4,365880042759,"Kidplokio 2pk Green Sonic Space Blaster Toy Lights and Sounds Boys Ages 3 and Up",19181,"Toys & Hobbies|Preschool Toys & Pretend Play|Other Preschool & Pretend Play",10,6,0,4,,"Age Level; Recommended Age Range; Type; Vintage"
4,366173240741,"ToolTreaux 14 Karat Gold Testing Kit Acid Solution, Stone Neutralizer Combo",262020,"Jewelry & Watches|Jewelry Care, Design & Repair|Jewelry Tools & Workbenches",12,8,0,4,,"Seller Warranty; MPN; Unit Quantity; Unit Type"
3,124544488500,"Gear Aid SilNet Silicone Tent Seam Sealer Outdoor Camping Hiking - 1.5 oz Small",8504,"Sporting Goods|Camping & Hiking|Other Camping & Hiking",7,4,0,3,,"California Prop 65 Warning; Unit Quantity; Unit Type"
3,126025663821,"Beille 12 Inch Steel Sharpening Rod for Knives Knife Sharpeners Kitchen Gadgets",116005,"Home & Garden|Kitchen, Dining & Bar|Kitchen Tools & Gadgets|Sharpeners",12,9,0,3,,"Making Method; Unit Quantity; Unit Type"
3,126145377750,"ASR Tactical Braided HMPE Cord 260lb Strength Survival Cord Rope",50816,"Sporting Goods|Outdoor Sports|Climbing & Caving|Ropes, Cords & Slings",7,4,0,3,,"Suitable For; Model; MPN"
3,126165743707,"GEAR AID Camo Form Self-Cling Reusable Camouflage Wrap 2"" x 144"", Various Colors",52509,"Sporting Goods|Hunting|Hunting Accessories|Other Hunting Accessories",17,14,0,3,,"Personalize; California Prop 65 Warning; Personalization Instructions"
3,126246015049,"ASR Outdoor Heavy Duty Hand Scoop Trowel For Gold Panning Dredging Sluice",163824,"Business & Industrial|Test, Measurement & Inspection|Test Meters & Detectors|Metal Detector Accessories",8,5,0,3,,"Type; Unit Quantity; Unit Type"
3,126335800057,"Universal Camping Steel Tent Stakes Heavy Duty Replacement Pegs",36120,"Sporting Goods|Camping & Hiking|Tents & Canopies|Tent & Canopy Accessories",16,13,0,3,,"Item Weight; Unit Quantity; Unit Type"
3,126412730309,"Iron Mend Fabric Maintenance Kit for Scuba Diving Wetsuit Drysuit Repair - Black",29574,"Sporting Goods|Water Sports|Wetsuits & Drysuits|Other Wetsuits & Drysuits",8,5,0,3,,"California Prop 65 Warning; Unit Quantity; Unit Type"
